bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedfinishedsquarefeet,finishedsquarefeet12,garagecarcnt,garagetotalsqft,lotsizesquarefeet,poolcnt,roomcnt,unitcnt,yearbuilt,numberofstories,fips_6037.0,fips_6059.0,fips_6111.0,regionidcounty_1286.0,regionidcounty_2061.0,regionidcounty_3101.0,log_garagetotalsqft,log_lotsizesquarefeet,log_calculatedfinishedsquarefeet,calc_bedbath,prod_bathroomcnt_bedroomcnt,taxvaluedollarcnt
2,3,4.0,1612.0,1612.0,2,443.5,5403.0,1.0,0,1,1954.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.59489469908009,7.385851078125209,0.6666666666666666,6,341552.0
2,3,8.0,1659.0,1659.0,2,466.0,6300.0,1.0,7,1,1979.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.1463292576688975,8.748463629942055,7.414572881350589,0.6666666666666666,6,203511.0
1,2,4.0,1092.0,1092.0,2,443.5,4799.0,1.0,0,1,1925.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.476371196895983,6.996681488176539,0.5,2,34121.0
2,2,6.0,1332.0,1332.0,2,443.5,886794.0,1.0,0,1,1969.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,13.695369118458512,7.195187320178709,1.0,4,261000.0
2,4,8.0,1549.0,1549.0,2,443.5,6930.0,1.0,0,1,1953.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.843759381917984,7.346010209913293,0.5,8,247558.0
2,3,8.0,1354.0,1354.0,2,443.5,5775.0,1.0,0,1,1962.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.661466680572662,7.2115567333138015,0.6666666666666666,6,76786.0
2,2,6.0,967.0,967.0,2,443.5,592519.0,1.0,0,1,1974.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,13.292139906695988,6.875232087276577,1.0,4,190000.0
3,2,11.0,1855.0,1855.0,2,443.5,9888.0,1.0,0,1,2005.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.19917830726999,7.526178913346146,1.5,6,1062049.0
2,3,8.0,1397.0,1397.0,2,443.5,5866.0,1.0,0,1,1958.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.67709870892586,7.242797922793756,0.6666666666666666,6,555341.0
2,3,6.0,1286.0,1286.0,2,443.5,5113.0,1.0,0,1,1970.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.539737155851132,7.160069207596127,0.6666666666666666,6,380732.0
2,4,8.0,2885.0,2885.0,2,645.0,6000.0,1.0,0,1,1989.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.470799503782602,8.699681400989514,7.9676267393338165,0.5,8,403455.0
2,3,6.0,1130.0,1130.0,2,443.5,8378.0,1.0,0,1,1953.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.033483854613287,7.030857476116121,0.6666666666666666,6,463000.0
3,4,8.0,3069.0,3069.0,2,660.0,22000.0,1.0,9,1,1984.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.493753839851686,9.99884318585288,8.029432840581244,0.75,12,498535.0
2,3,6.0,1568.0,1568.0,2,443.5,5718.0,1.0,0,1,1950.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.651549243915316,7.358193752733032,0.6666666666666666,6,356905.0
1,2,8.0,1123.0,1123.0,2,443.5,12081.0,1.0,0,1,1929.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.399472020698687,7.024649030453636,0.5,2,360751.0
1,2,8.0,869.0,869.0,1,280.0,5950.0,1.0,5,1,1949.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.638354669333745,8.691314551644853,6.76849321164863,0.5,2,327668.0
1,2,5.0,728.0,728.0,2,443.5,1946.0,1.0,0,1,1946.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,7.5740450053721995,6.591673732008658,0.5,2,97795.0
2,4,6.0,1204.0,1204.0,2,443.5,5011.0,1.0,0,1,1957.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.51959031601596,7.094234845924755,0.5,8,465999.0
3,4,7.0,2552.0,2552.0,2,443.5,9020.0,1.0,0,1,1977.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.107310471656639,7.845024417241484,0.75,12,767000.0
2,3,8.0,1941.0,1941.0,2,426.0,5640.0,1.0,0,1,1991.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.056784013228625,8.637816633739977,7.571473648851271,0.6666666666666666,6,618537.0
1,3,4.0,1058.0,1058.0,2,443.5,5003.0,1.0,0,1,1950.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.517992871586802,6.9650803456014065,0.3333333333333333,3,32051.0
2,3,4.0,1341.0,1341.0,2,443.5,5499.0,1.0,0,1,1948.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.612503371220562,7.201916317531627,0.6666666666666666,6,507624.0
3,3,8.0,2215.0,2215.0,2,443.5,8920.0,1.0,0,1,1958.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.096163326913784,7.703459047867175,1.0,9,97702.0
3,2,8.0,1816.0,1816.0,2,443.5,22640.0,1.0,0,1,1974.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.027517700952979,7.504942068396171,1.5,6,588875.0
2,2,6.0,1512.0,1512.0,2,443.5,5612.0,1.0,0,1,1942.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.6328406149422,7.321849713788356,1.0,4,63111.0
2,3,6.0,1546.0,1546.0,2,443.5,4309.0,1.0,0,1,1971.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.368693183097793,7.344072850573066,0.6666666666666666,6,200021.0
2,2,8.0,1201.0,1201.0,2,0.0,2613.0,1.0,5,1,1979.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.868636894184167,7.091742115095153,1.0,4,400000.0
2,2,8.0,1008.0,1008.0,2,437.0,1413.0,1.0,5,1,1965.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.082218910376446,7.254177846456518,6.9167150203536085,1.0,4,250791.0
2,4,6.0,1717.0,1717.0,2,443.5,7504.0,1.0,0,1,1952.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.923324744067562,7.4489161025442,0.5,8,560000.0
1,1,6.0,642.0,642.0,2,443.5,129399.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.770663661048937,6.466144724237619,1.0,1,219487.0
1,2,5.0,822.0,822.0,2,443.5,5061.0,1.0,0,1,1922.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.529516941105069,6.71295620067707,0.5,2,113239.0
5,7,9.0,4199.0,4199.0,2,443.5,27061.0,1.0,0,1,1923.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.20588580882359,8.34283980427146,0.7142857142857143,35,365669.0
2,3,8.0,1870.0,1870.0,2,443.5,7516.0,1.0,0,1,1955.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.924922401177469,7.534228326274089,0.6666666666666666,6,123741.0
3,4,8.0,2167.0,2167.0,2,443.5,7133.0,1.0,0,1,1968.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.872627365918836,7.681560362559537,0.75,12,603230.0
2,3,8.0,1406.0,1406.0,2,443.5,6569.0,1.0,0,1,1984.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.790269111478656,7.249215057114389,0.6666666666666666,6,207008.0
1,2,4.0,1536.0,1536.0,2,443.5,4037.0,1.0,0,1,1924.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.303504798872783,7.337587743538596,0.5,2,29146.0
3,4,6.0,1907.0,1907.0,2,443.5,7246.0,1.0,0,1,1962.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.888342869109282,7.553810852008231,0.75,12,308367.0
1,1,6.0,804.0,804.0,2,443.5,15065.0,1.0,0,1,1964.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.62019582838564,6.690842277418564,1.0,1,304574.0
2,2,8.0,1077.0,1077.0,2,443.5,32989.0,1.0,0,1,1971.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.403959764222627,6.982862751468942,1.0,4,672000.0
5,5,7.0,4925.0,4925.0,2,443.5,12414.0,1.0,0,1,1984.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.426660697942268,8.502282578680484,1.0,25,650745.0
2,3,8.0,2001.0,2001.0,2,443.5,7502.0,1.0,0,1,1925.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.923058219545728,7.601901959875166,0.6666666666666666,6,1082260.0
2,2,8.0,1197.0,1197.0,2,443.5,13440.0,1.0,0,1,1970.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.506065016071148,7.088408778675395,1.0,4,248916.0
2,3,8.0,1936.0,1936.0,2,443.5,10692.0,1.0,0,1,1964.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.277344600756656,7.5688956634069955,0.6666666666666666,6,852000.0
2,5,8.0,1734.0,1734.0,2,443.5,7131.0,1.0,0,1,1960.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.872346978983032,7.45876269238096,0.4,10,388709.0
3,3,8.0,1987.0,1987.0,2,443.5,3686.0,1.0,0,1,1989.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.212568398234145,7.59488438721652,1.0,9,542000.0
3,2,7.0,1507.0,1507.0,2,443.5,6973.0,1.0,0,1,1981.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.849944227235596,7.318539548567902,1.5,6,776701.0
3,4,8.0,1882.0,1882.0,2,460.0,5408.0,1.0,8,1,1978.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.133398042996649,8.595819511871428,7.5406215286571525,0.75,12,319255.0
2,2,6.0,1158.0,1158.0,2,443.5,5811.0,1.0,0,1,1948.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.667680024690174,7.055312843339752,1.0,4,137238.0
2,2,4.0,1460.0,1460.0,2,443.5,6232.0,1.0,0,1,1924.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.73761303680885,7.2868764117507,1.0,4,244037.0
1,1,8.0,730.0,730.0,2,443.5,163382.0,1.0,0,1,1973.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,12.003852416827904,6.594413459749778,1.0,1,269237.0
1,2,5.0,688.0,688.0,2,443.5,1292.0,1.0,0,1,1914.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,7.164720378771857,6.535241271013659,0.5,2,227272.0
2,2,6.0,1232.0,1232.0,2,443.5,74902.0,1.0,0,1,1972.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.223949222107734,7.117205503164344,1.0,4,64917.0
2,2,9.0,1087.0,1087.0,2,443.5,15009.0,1.0,0,1,1973.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.616471924627508,6.992096427415888,1.0,4,293526.0
1,2,7.0,789.0,789.0,2,443.5,10608.0,1.0,0,1,1978.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.269457976459272,6.672032945461067,0.5,2,525400.0
1,2,4.0,1160.0,1160.0,2,443.5,7497.0,1.0,0,1,1946.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.922391597295857,7.057036981697891,0.5,2,301000.0
2,4,8.0,1254.0,1254.0,2,441.0,7200.0,1.0,6,1,1961.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.091309882077698,8.881975184248867,7.134890851565884,0.5,8,297828.0
2,3,8.0,1842.0,1842.0,2,420.0,5898.0,1.0,7,1,1987.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.042632833682381,8.682538124003075,7.519149957669823,0.6666666666666666,6,398224.0
2,3,8.0,1309.0,1309.0,2,400.0,7700.0,1.0,6,1,1959.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.993961427306569,8.94910546953925,7.177782416195197,0.6666666666666666,6,331043.0
2,2,8.0,990.0,990.0,2,443.5,29223.0,1.0,0,1,1984.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.282745568475118,6.898714534329988,1.0,4,105150.0
3,4,8.0,2713.0,2713.0,2,627.0,6693.0,1.0,8,1,1978.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.4425401664681985,8.808966881771273,7.906178840394815,0.75,12,832916.0
2,2,8.0,1282.0,1282.0,2,443.5,127113.0,1.0,0,1,1979.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.752839600600128,7.1569563646156364,1.0,4,251246.0
2,4,8.0,1909.0,1909.0,2,454.0,11688.0,1.0,8,1,1979.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.12029741895095,9.366403507607771,7.554858521040676,0.5,8,296809.0
2,4,8.0,2441.0,2441.0,2,504.0,6100.0,1.0,9,1,1966.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.22455842927536,8.716207971151853,7.80057265467065,0.5,8,158699.0
1,2,8.0,861.0,861.0,1,0.0,7200.0,1.0,5,1,1971.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.881975184248867,6.759255270663693,0.5,2,67240.0
2,4,8.0,2026.0,2026.0,2,460.0,7194.0,1.0,8,1,1965.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.133398042996649,8.881141619321468,7.614312146452,0.5,8,122964.0
1,2,4.0,881.0,881.0,2,443.5,4796.0,1.0,0,1,1940.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.475746001502063,6.782192056006791,0.5,2,213833.0
1,2,6.0,1504.0,1504.0,2,443.5,9394.0,1.0,0,1,1950.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.147932911847565,7.316548177182976,0.5,2,311845.0
1,3,4.0,1018.0,1018.0,2,443.5,2699.0,1.0,0,1,1950.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,7.90100705199242,6.926577033222725,0.3333333333333333,3,113657.0
2,3,6.0,1646.0,1646.0,2,443.5,9368.0,1.0,0,1,1988.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.145161645951188,7.4067107301776405,0.6666666666666666,6,188400.0
2,4,8.0,1883.0,1883.0,1,371.0,7452.0,1.0,7,1,1969.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.918893854273146,8.916371914881694,7.5411524551363085,0.5,8,621317.0
1,1,8.0,651.0,651.0,2,443.5,348902.0,1.0,0,1,1966.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,12.762549225590178,6.480044561926653,1.0,1,194000.0
1,2,4.0,1026.0,1026.0,2,443.5,7534.0,1.0,0,1,1929.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.927314111060596,6.934397209928558,0.5,2,141745.0
3,4,7.0,2671.0,2671.0,2,443.5,17096.0,1.0,0,1,1957.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.74665828850311,7.890582534656536,0.75,12,646256.0
2,2,6.0,1664.0,1664.0,2,443.5,102948.0,1.0,0,1,1930.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.541988998955627,7.417580402414544,1.0,4,968223.0
2,4,6.0,1472.0,1472.0,2,443.5,7766.0,1.0,0,1,1963.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.957639268419648,7.29505641646263,0.5,8,376667.0
3,3,8.0,1800.0,1800.0,2,443.5,7826.0,1.0,0,1,1961.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.965334573804839,7.496097345175956,1.0,9,384180.0
3,5,6.0,1464.0,1464.0,2,443.5,9319.0,1.0,0,1,1949.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.139917907679637,7.289610521451167,0.6,15,310761.0
3,4,8.0,2219.0,2219.0,2,443.5,16290.0,1.0,0,1,1972.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.69836808706617,7.705262474866325,0.75,12,597000.0
2,4,8.0,2229.0,2229.0,1,380.0,7740.0,1.0,9,1,1955.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.942799375126701,8.954286157204713,7.709756864454165,0.5,8,370721.0
1,3,4.0,924.0,924.0,2,443.5,6302.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.74878098951311,6.829793737512425,0.3333333333333333,3,284269.0
2,4,8.0,1232.0,1232.0,1,360.0,7200.0,1.0,7,1,1955.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.8888779583328805,8.881975184248867,7.117205503164344,0.5,8,53083.0
1,2,4.0,912.0,912.0,2,443.5,5419.0,1.0,0,1,1951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.597851094433691,6.816735880594968,0.5,2,434019.0
2,2,7.0,1070.0,1070.0,2,443.5,7200.0,1.0,0,1,2007.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.881975184248867,6.976348070447749,1.0,4,290589.0
1,3,4.0,1241.0,1241.0,2,443.5,14681.0,1.0,0,1,1953.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.594377532670727,7.124478262493424,0.3333333333333333,3,252582.0
2,4,8.0,1914.0,1914.0,2,443.5,10998.0,1.0,0,1,1976.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.305559638557117,7.557472901614746,0.5,8,627708.0
3,2,8.0,1592.0,1592.0,2,443.5,143023.0,1.0,0,1,1981.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.870767727327634,7.373374309910049,1.5,6,220933.0
2,3,8.0,1710.0,1710.0,2,486.0,7900.0,1.0,6,1,1956.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.18826412308259,8.974744612722734,7.444833273892193,0.6666666666666666,6,70070.0
2,3,8.0,1332.0,1332.0,1,240.0,3562.0,1.0,6,1,1975.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.484796933490655,8.178358165605836,7.195187320178709,0.6666666666666666,6,229009.0
3,5,8.0,2201.0,2201.0,2,443.5,7502.0,1.0,0,1,1978.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.923058219545728,7.697121317282625,0.6,15,537719.0
3,4,8.0,2431.0,2431.0,2,443.5,13770.0,1.0,0,1,1972.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.530320210727126,7.796469243086058,0.75,12,348279.0
3,4,8.0,2590.0,2590.0,2,443.5,8088.0,1.0,0,1,1913.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.998260393017953,7.85979918056211,0.75,12,210358.0
2,3,4.0,1136.0,1136.0,2,443.5,6046.0,1.0,0,1,1955.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.707317560273212,7.036148493750536,0.6666666666666666,6,295000.0
2,2,4.0,1822.0,1822.0,2,443.5,7129.0,1.0,0,1,1936.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.872066513408342,7.508238774678663,1.0,4,84335.0
1,2,4.0,1198.0,1198.0,2,443.5,4479.0,1.0,0,1,1946.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.40737832540903,7.089243155027514,0.5,2,325992.0
1,3,4.0,1114.0,1114.0,2,443.5,4844.0,1.0,0,1,1930.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.485702524324866,7.016609683894219,0.3333333333333333,3,622500.0
2,3,8.0,1029.0,1029.0,1,396.0,6000.0,1.0,6,1,1955.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.983936280687191,8.699681400989514,6.937314081223682,0.6666666666666666,6,260315.0
1,4,4.0,1912.0,1912.0,2,443.5,10252.0,1.0,0,1,1922.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.235325624670091,7.556427969440253,0.25,4,468400.0
2,4,8.0,2137.0,2137.0,2,481.0,5000.0,1.0,8,1,1971.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.1779441140506,8.517393171418904,7.6676260915849905,0.5,8,445565.0
3,3,8.0,2220.0,2220.0,2,443.5,5225.0,1.0,0,1,2003.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.561401446080557,7.7057128238944275,1.0,9,96402.0
3,4,8.0,1985.0,1985.0,2,427.0,3439.0,1.0,0,1,2011.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.059123195581797,8.143226750367445,7.593877844605118,0.75,12,514497.0
3,3,8.0,1863.0,1863.0,2,443.5,172012.0,1.0,0,1,1987.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,12.055325334334809,7.530479995245536,1.0,9,187537.0
2,4,6.0,2061.0,2061.0,2,443.5,7597.0,1.0,0,1,1963.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.935640333747571,7.631431664576906,0.5,8,89004.0
2,2,8.0,927.0,927.0,1,0.0,7200.0,1.0,5,1,1964.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.881975184248867,6.833031732786201,1.0,4,275975.0
2,3,8.0,1592.0,1592.0,2,0.0,7200.0,1.0,6,1,1973.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.881975184248867,7.373374309910049,0.6666666666666666,6,445164.0
1,2,5.0,704.0,704.0,2,443.5,5984.0,1.0,0,1,1953.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.697011617992073,6.558197802812269,0.5,2,642030.0
2,4,8.0,2060.0,2060.0,2,439.0,6755.0,1.0,7,1,1971.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0867747269123065,8.81818627792769,7.630946580890459,0.5,8,61457.0
2,3,6.0,1416.0,1416.0,2,443.5,5182.0,1.0,0,1,1956.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.553139318189707,7.256297239690681,0.6666666666666666,6,243032.0
4,3,8.0,1905.0,1905.0,2,400.0,2875.0,1.0,7,1,1977.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.993961427306569,7.964155718840937,7.552762084214147,1.3333333333333333,12,552055.0
2,4,8.0,1725.0,1725.0,2,443.5,7463.0,1.0,0,1,1976.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.91784674252718,7.453561871643373,0.5,8,108179.0
3,3,8.0,2116.0,2116.0,2,443.5,10332.0,1.0,0,1,1983.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.243097936214355,7.6577552711348655,1.0,9,280300.0
2,3,8.0,2054.0,2054.0,2,471.0,5850.0,1.0,8,1,1989.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.156978985585555,8.674367865788236,7.628031126930335,0.6666666666666666,6,649284.0
2,3,6.0,1188.0,1188.0,2,443.5,6362.0,1.0,0,1,1957.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.758255243232792,7.080867896690782,0.6666666666666666,6,89837.0
2,4,8.0,2311.0,2311.0,2,528.0,7452.0,1.0,8,1,1965.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.270988431858299,8.916371914881694,7.7458682297922685,0.5,8,129702.0
2,2,8.0,1142.0,1142.0,1,0.0,4221.0,1.0,0,1,1989.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.348064228408266,7.04141166379481,1.0,4,409000.0
1,2,4.0,916.0,916.0,2,443.5,6229.0,1.0,0,1,1939.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.737131611781498,6.821107472256465,0.5,2,388347.0
1,2,6.0,881.0,881.0,2,443.5,19758.0,1.0,0,1,1951.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.891364362733817,6.782192056006791,0.5,2,525000.0
2,3,6.0,1760.0,1760.0,2,443.5,7057.0,1.0,0,1,1938.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.861917004235215,7.473637108496206,0.6666666666666666,6,629411.0
2,2,8.0,1148.0,1148.0,2,443.5,42085.0,1.0,0,1,1964.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.647470422798568,7.046647277848756,1.0,4,116045.0
2,3,8.0,1429.0,1429.0,2,443.5,41714.0,1.0,0,1,1985.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,10.638616055336175,7.265429723253953,0.6666666666666666,6,295814.0
3,5,8.0,2191.0,2191.0,2,443.5,6173.0,1.0,0,1,1998.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.728102205062104,7.692569648067906,0.6,15,338084.0
3,4,6.0,2781.0,2781.0,2,443.5,11747.0,1.0,0,1,1964.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.37143829231851,7.930925372483388,0.75,12,337194.0
3,4,7.0,2443.0,2443.0,2,443.5,19838.0,1.0,0,1,1965.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.895404976342773,7.8013913202914855,0.75,12,153623.0
2,4,8.0,2145.0,2145.0,2,461.0,7500.0,1.0,7,1,1963.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.135564891081739,8.922791623969637,7.671360923190644,0.5,8,123877.0
3,3,7.0,1708.0,1708.0,2,443.5,61436.0,1.0,0,1,1980.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,11.025767538504422,7.443663683115591,1.0,9,189937.0
3,4,7.0,2243.0,2243.0,2,443.5,6683.0,1.0,0,1,1983.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.807471889715284,7.716015266642587,0.75,12,324165.0
2,3,8.0,1500.0,1500.0,2,0.0,6534.0,1.0,5,1,1975.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.784927626058323,7.313886831633462,0.6666666666666666,6,283238.0
2,3,6.0,1067.0,1067.0,2,443.5,5435.0,1.0,0,1,1954.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.600798775271034,6.97354301952014,0.6666666666666666,6,64152.0
2,3,8.0,1765.0,1765.0,2,443.5,8317.0,1.0,0,1,1959.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,9.026177120302856,7.476472381163905,0.6666666666666666,6,491156.0
4,5,7.0,2482.0,2482.0,2,443.5,7332.0,1.0,0,1,1970.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.096950054953959,8.9001399880938,7.817222785508166,0.8,20,977540.0
